"user_id","screen_name","name","date","tweet_text","hour","tweet_length","criticite","sentiment"
"185910999999999991873536","srkaddict","dominique bergamasco","2024-11-20 05:33:28+00:00","@ENGIEgroup Vous êtes trop forts: suite à mon déménagement, vous m’envoyez une nouvelle tarification mensuelle incluant le gaz…  que  je  n’ai  plus!","5","149","1","Négatif 😡"
"185894999999999996067840","ConnardAmoureux","no one","2024-11-19 18:52:42+00:00","@ENGIEpartFR @EDFetMoi . Bonjour, ne sachant pas chez qui sont toutes les personnes impactées : rue Esquirol 75013 : plusieurs logements se retrouvent sans électricité d’un coup depuis 19h28","18","190","1","Négatif 😡"
"185879000000000000262144","JeanBodin84","Philippe Le Bel 93","2024-11-19 08:20:14+00:00","@ENGIEgroup Merci Engie. Ma facture a étrangement doublé. Merci beaucoup pour tout.","8","83","2","Positif 😊"
"185857000000000010223616","NHMITHA","Nila Mitha","2024-11-18 18:09:08+00:00","@ENGIEpartFR @sebpialloux @NicolasCatard @bymaddyness Et un abonnement Gaz qui passe de 266€à 312 €  soit 17% de hausse ! Tout va bien ?","18","136","1","Neutre 😐"
"185847999999999985319936","off_mehdiDonc","𝕄𝕖𝕙𝕕𝕚𝔻𝕠𝕟𝕔❄️","2024-11-18 11:47:12+00:00","@ENGIEgroup je suis déçu de la simulation qui m'a été fait de votre côté vs me dites une consommation et avec un autre c'est totalement différent ça part mal entre nous !","11","170","1","Neutre 😐"
"185837000000000007077888","Elisaperei46275","🇫🇷🌿Elisapereira #JamaisSansZemmour","2024-11-18 04:38:14+00:00","@ENGIEpartFR    vous pouvez confirmer que c est un mail de phishing ? https://t.co/NOdYL5x49j","4","93","1","Négatif 😡"
"185811999999999986368512","YvesGodard111","Yves Godard","2024-11-17 12:15:06+00:00","@ENGIEpartFR @bymaddyness @sebpialloux Engie et son tarif Elec Référence avec des prix qui ne correspondent en rien au prix que vous paierez...\nDes escrocs.","12","157","1","Négatif 😡"
"185746999999999992922112","jeanmarc13069","Jean-Marc","2024-11-15 17:15:08+00:00","@ENGIEpartFR souscrire un contrat chez vous, c'est recevoir actuellement une nuée d'appels de démarcheurs. Comment empêcher cela ? Merci @ENGIEpartFR pour ce cadeau.","17","165","1","Positif 😊"
"185697999999999995281408","CeccatoMarion","marionceccatooff 🧡✝️⚜🇨🇵","2024-11-14 08:44:18+00:00","#coupureelectricite dans le 65 !!!! \nÇa revient quand @ENGIEgroup ???","8","70","1","Négatif 😡"
"185680999999999989252096","machardch","Machard Christophe","2024-11-13 21:15:03+00:00","Sympa chez #EngieHomeService\n@ENGIEgroup. Ils annulent le rendez vous le matin même pour changer une pièce. 3 semaines sans chaudière (entretenue par eux).... et pas de nouvelles dates de fixée. Pour les appeler, une plate-forme outre méditerranée.  Le service à la française....","21","280","2","Neutre 😐"
"185677000000000015466496","vr54110","Cy Ga (vr54110)","2024-11-13 18:31:23+00:00","@ENGIEpartFR @VilleVillepinte @SIbarrart Coucou\n@ENGIEpartFR\n, quand est-ce que vous comptez régler les problèmes de votre site et application depuis mai ? J'aimerais consulter mes http://factures. Et non je vous contacte pas en DM et donner mes données clients car elles sont sur votre site et je ne les connais pas https://t.co/38fIcXzfvX","18","342","3","Négatif 😡"
"185674999999999995019264","Stephane51","Steph@Reims 🍾","2024-11-13 17:43:31+00:00","Est ce que quelq’un a déjà réussi à comprendre la grille tarifaire @ENGIEpartFR ? Je dois additionner tous les tableaux pour connaître le prix ttc d’un Kwh ? C’est pas simple pour la comparaison.","17","195","1","Neutre 😐"
"185667999999999990562816","Reine_Margot2","Chris 𝕏 𝕏 - 🇫🇷 ♱","2024-11-13 12:41:51+00:00","Sa consommation annuelle étant inchangée vous trouvez normal qu'une personne seule âgée avec une toute petite retraite (en l'occurrence ma mère), soit prélevée sans prévenir de 279 € de taxes pour le  \nGAZ ?  😡\n\n@ENGIEpartFR @ENGIEsolutions","12","243","1","Neutre 😐"
"185638999999999996067840","pomme_damour__","momo","2024-11-12 17:39:01+00:00","Ça va @ENGIEgroup on vous dérange pas trop? On change pour un concurrent, il déboule chez moi à 18h pour essayer de nous repêchés pendant 30 min, on lui dit que ça nous intéresse pas et le mec nous parle mal!? Mais ça va pas ? C pas comme ça qu’on va revenir mdr","17","262","1","Négatif 😡"
"185625999999999997378560","ChtiKev","chtikev","2024-11-12 08:54:36+00:00","@ENGIEpartFR l'arnaque va s'arrêter quand ? Je'ai acheter un feu a petrole je n'allume plus mes radiateurs et +12% de gaz utilisé en plus ?\n@60millions comment on les attaques ? https://t.co/Phgz8YrPvH","8","202","1","Négatif 😡"
"185598000000000013107200","KuikuiToyboy","L’incroyable Kuikui","2024-11-11 14:31:39+00:00","@ENGIEpartFR vous m’expliquez ? Et concernant l’abonnement que je payais aux alentours de 10 euros avant , il y a eu une augmentation drastique de presque 10 euros à partir d’Avril 2024 ! Déjà que je paye 10 euros aussi pour le dépannage chaque mois. https://t.co/eOqRESlUKy","14","274","1","Neutre 😐"
"185421000000000015466496","GurPier","Thierry Pommier","2024-11-06 17:01:44+00:00","HONTEUX ENFOIRÉS @ENGIEgroup  🤑🤮🤑🤮🤑🤮🤑🤮 Non seulement ils n'ont pas l'élégance de répondre à leur erreur, n'ayant pas validé une demande de dépose de compteur gaz mais  ils me proposent de le faire moyennant une facturation  50€ alors que c'est gratuit @GRDF 🤑🤮🤑🤮🤑🤮 https://t.co/tdfugvzmAk","17","288","3","Négatif 😡"
"185414999999999987679232","Mellyninimelo","Glitter B0mb","2024-11-06 13:19:19+00:00","@ENGIEgroup quand t'as un fucking dégâts des eaux depuis 7h du mat ça te laisse bien en attente il est 14h ya de l'eau partout et ON A PAS DE NEWS je vais faire un scandale","13","172","4","Négatif 😡"
"185411000000000013893632","belle31650","belle","2024-11-06 10:29:33+00:00","@ENGIEpartFR \nPas fiable votre machin https://t.co/pScOabcrhp","10","62","1","Négatif 😡"
"185371999999999984271360","S_troumph","🤓TiTi😷🤣🤨🫣👍🏈","2024-11-05 08:41:45+00:00","@ENGIEpartSAV Bonjour @ENGIEpartFR @ENGIEpartSAV \nJe vous ai répondu en DM hier...","8","83","1","Négatif 😡"
"185348000000000007340032","S_troumph","🤓TiTi😷🤣🤨🫣👍🏈","2024-11-04 16:31:40+00:00","@ENGIEpartSAV \n@ENGIEpartFR \nBjr\n suis au depourvu\nne peux plus contacter l agence de Lisses (91)😯\nJe ""tombe"" sur une sorte de plateau d appel 😭\nOn me repose toutes les mêmes questions, l' agence aurait été transmise... ""On"" va me rappeler... impossible de savoir quand 😱","16","277","1","Négatif 😡"
"185342999999999989776384","cestpaskevin","toutlemondedétestekevin","2024-11-04 13:47:44+00:00","Bonjour @ENGIEpartFR est ce normal que l’une de vos conseillères m’harcèle pour me rappeler concernant la note de satisfaction que je lui ai mise? On n’a pas le droit de trouver que le service est nul quand le service a été nul? Ça fait une semaine qu’elle fait que de me relancer","13","280","2","Négatif 😡"
"185313999999999995281408","vr54110","Cy Ga (vr54110)","2024-11-03 18:25:51+00:00","@ENGIEpartSAV Vous avez toujours pas compris , ma référence client est sur votre site !!!","18","89","1","Négatif 😡"
"185276999999999986106368","vr54110","Cy Ga (vr54110)","2024-11-02 18:03:52+00:00","@ENGIEpartSAV @ENGIEpartSAV veuillez dénier à me répondre, je ne reçois plus de courrier pour avoir accès à mes références clients . Et je ne vous contacterais pas par DM. Je vous informe que j'ai prévenu une association de consommateurs ainsi qu'une émission télé qui règle les litiges","18","286","1","Négatif 😡"
"185197000000000007077888","vr54110","Cy Ga (vr54110)","2024-10-31 12:38:02+00:00","@ENGIEpartFR Engie bonjour, pour en profiter faudrait que votre site web et application soient accessibles. Depuis le mois de mai ceci est impossible et nous sommes plusieurs dans le même cas. Merci et que ceci soit réglé rapidement sinon je contacte une association de consommateurs","12","283","1","Négatif 😡"
"185177000000000003932160","marckisscool","Marc KissCooL","2024-10-30 23:29:39+00:00","En 2024 chez @ENGIEpartFR @ENGIEgroup @EDFofficiel @EDFetMoi plus de basculement d heure. Donc plus d heure creuse plein tarif en bourgogne franche comte depuis dimanche. Ça te facture quand même une amélioration du reseau ...🤫","23","227","2","Neutre 😐"
"185158999999999987679232","John57490","Camu 🇫🇷","2024-10-30 11:30:42+00:00","100€ d'augmentation de prélèvent par mois soit 1200€ à l'année, faudrait vous mettre d'accord avec le gouvernement, les consos baissent mais les bénéfices doivent rester les mêmes chez. Vous êtes vraiment des voleurs chez @ENGIEpartFR  @ENGIEgroup","11","247","1","Négatif 😡"
"18514999999999999213568","PierreCol","Pierre Col","2024-10-30 05:31:07+00:00","Dites, @ENGIEgroup @ENGIEpartFR, c'est quoi l'idée ?\n\nVous prenez vos clients pour des pigeons et voulez amasser de la trésorerie sur leur dos ?!? https://t.co/WYYRYl4ep5","5","172","1","Négatif 😡"
"18514999999999999213568","PierreCol","Pierre Col","2024-10-30 05:30:59+00:00","[ 🧵 sur @ENGIEgroup @ENGIEpartFR ]\n\nDans notre appartement, le gaz de ville sert pour le chauffage et la plaque de cuisson.\n\nOn en consomme donc beaucoup plus de novembre à mars que d'avril à octobre, et pour un total de 700 m3 l'année dernière, qui ont coûté 1069 €. https://t.co/ByIJUkdhtN","5","295","1","Neutre 😐"
"184911000000000002359296","bif_o","Olivier Biffaud","2024-10-23 15:38:03+00:00","Je vous déconseille fortement de demander à\n@ENGIEpartSAV @ENGIEpartFR de modifier les coordonnées bancaires d'une personne décédée pour que les prélèvements puissent continuer à se faire, la démarche est vouée à l'échec : les procédures de cette entreprise sont démentielles !","15","278","1","Négatif 😡"
"184879000000000010747904","TheWoolfy67","woolfy","2024-10-22 18:26:42+00:00","@ENGIEpartFR le démarchage à domicile à 20h15, le démarcheur qui insiste pour qu’on lui donne des informations qui ne le regarde pas et face au refus répond « Mais vous n’êtes quand même pas pour l’augmentation des prix ? ». Maintenant c’est sûr, je ne serais jamais clients","18","274","1","Négatif 😡"
"184879000000000010747904","Cpasmalo","Name","2024-10-22 18:01:14+00:00","@ENGIEpartFR c'est normal qu'on ne puisse pas résilier un contrat ni depuis votre appli ni depuis le site ? Bande d'escrocs et de voleurs !","18","139","1","Négatif 😡"
"184865000000000001835008","Nico_Laustriat","Nicolas Laustriat","2024-10-22 08:41:54+00:00",".@EDFofficiel quand vous rendez de l'argent en trop perçu annuellement en 2024, augmenter sans accord  les mensualités du calendrier 2025 de 15% est ce normal ? ca commence à ce voir votre manip de tréso chaque année... et  je vais donc faire une estimation chez @ENGIEpartFR","8","275","1","Neutre 😐"
"184837999999999994232832","JulesKonrat","Jules Konrat","2024-10-21 14:52:42+00:00","@ENGIEpartSAV MP","14","16","1","Négatif 😡"
"184836000000000007340032","sowoju_","i want to see bts","2024-10-21 13:46:46+00:00","vraiment @ENGIEpartFR je vous souhaite des mauvais rêves ! comment ça vous nous retirez près de 900€ pour aucune raison? c’est ça vous faites sur votre temps libre?","13","164","1","Négatif 😡"
"184807999999999989514240","vr54110","Cy Ga (vr54110)","2024-10-20 18:55:29+00:00","@ENGIEpartFR Engie bonsoir !! Depuis le mois de mai votre application et votre site et votre application sont  inaccessibles . Quand comptez vous régler le problème ??? ( Ne me demandez pas de vous contactez via tél ou en pv ) https://t.co/SqLNmGdy5W","18","250","3","Négatif 😡"
"184794999999999990824960","MdameCoquelicot","MdameCoquelicot","2024-10-20 10:47:14+00:00","L'abonnement de gaz x  2.36 + plage de consommation supérieure alors que j'ai considérablement réduit ma consommation. Ça va, @ENGIEpartFR ?","10","140","1","Neutre 😐"
"184722999999999992922112","finets1710","Finet","2024-10-18 10:37:41+00:00","@ENGIEpartSAV  très mécontente et peu de le dire ! Réparation faite ce matin ! 1/2 heure après en panne impossible de joindre quelqu'un.  On me demande de prendre un rendez-vous alors que déjà 2 réparations en plus de ce matin !!!! HONTEUX","10","239","4","Négatif 😡"
"184721000000000006029312","TudorTomo","Tommy","2024-10-18 09:53:02+00:00","Juste pour info... Nouveaux tarifs @ENGIEpartFR abonnement +9.74%\nPrix KWh +20%\nPrix KWh we +62%\nTranquille...\n@TPMP @60millions @Economie_Gouv @GG_RMC\n#droitdanslemur #taistoietpaye\n#bientotdanslarue https://t.co/clbKhWXyZh","9","230","1","Neutre 😐"
"18472000000000000000000","StarkElsachan","Elsa Stark","2024-10-18 08:38:11+00:00","@ENGIEpartFR Aucune pièce jointe ne souhaite être prise en compte dans mon message de réclamation. Je fais comment ? Pas une question de taille de fichiers, juste une erreur de chargement. Vous me demandez des documents que vous ne pouvez même pas recevoir !!","8","259","3","Négatif 😡"
"184682000000000009961472","CrypTheo_1","Theo","2024-10-17 07:54:06+00:00","Et évidemment en appelant le service client aucun moyen de faire venir un technicien aujourd’hui. Vous allez me rembourser ma journée de congé @ENGIEgroup @ENGIEpartFR ? Déçu !","7","176","2","Négatif 😡"
"184682000000000009961472","CrypTheo_1","Theo","2024-10-17 07:52:12+00:00","Intervention du technicien @ENGIEgroup prévu pour ce matin, je reçois un mail dans la matinée qui me confirme un rendez vous le lendemain. Sans mon accord. J’ai pris ma journée exprès pour ce rdv! Quel incompétence et manque de professionnalisme @ENGIEpartFR  @ENGIEgroup","7","271","1","Négatif 😡"
"18467999999999998951424","prtw01","ROUCHON   Philippe","2024-10-17 06:39:05+00:00","@ENGIEpartFR @ClaireCreation @Le_Figaro bonjour\nj'essaie ce matin de me connecter sur mon compte client pour récupérer la nouvelle facture sans succès \nje suis bloqué sur la reinisialition du mot de passe","6","206","2","Neutre 😐"
"18467999999999998951424","mayottai","Boboalam","2024-10-17 06:20:19+00:00","Vraiment @ENGIEpartFR les vrais escrocs, comment les mecs m’abonnent alors que j’ai jamais signé aucun contrat et j’ai même appelé 2 fois pour annuler.","6","151","1","Négatif 😡"
"184576000000000000000000","Gravelgrinder4","de Vlaamse Leeuw","2024-10-14 09:37:49+00:00","Quand tu pose une question à @ENGIEpartFR sur ta facture on te conseil de résilier pour plus de facilité 😂 c est lunaire #energie #electricité https://t.co/Okgfx7wOiV","9","166","2","Négatif 😡"
"184478000000000004718592","julien_sarrut","julien sarrut","2024-10-11 16:23:08+00:00","@ENGIEpartFR comment je sais si je suis à prix fixe ou pas?","16","59","1","Négatif 😡"
"184463999999999995805696","DommelenMarijke","marijke van dommelen","2024-10-11 07:27:21+00:00","Neem nooit @ENGIEgroup in Nederland.","7","36","1","Négatif 😡"
"184426999999999986630656","TheMugibaka","Banana Slip","2024-10-10 06:45:25+00:00","Coucou @ENGIEpartFR une semaine maintenant que j'ai renvoyé mon devis de réparation pour ma chaudière, une semaine que j'appelle votre plateforme au Maroc avec des gens qui parlent presque pas français et qui récitent leur texte en refusant de me fixer un rdv : BOUGEZ-VOUS","6","273","1","Négatif 😡"
"184417999999999995281408","hulyayksl","Hülya","2024-10-10 00:55:35+00:00","Vous êtes littéralement les gens les plus incompétents que j’ai pu croiser @ENGIEpartFR ! J’entre dans ma 3 eme semaines sans eau chaude / chauffage parce que vos services dépannage sont des INCAPABLES ! 3 pièces à changer j’ai l’impression d’avoir demandé l’impossible. Avff","0","275","2","Négatif 😡"
"184410999999999990824960","justdwaeki","𐙚 𝓼𝓮𝓷𝓼𝓮𝓸 合༄.°","2024-10-09 20:16:24+00:00","PAR PITIÉ RÉPONDEZ @ENGIEpartFR @enedis_clients","20","47","1","Neutre 😐"
"18440999999999999737856","justdwaeki","𐙚 𝓼𝓮𝓷𝓼𝓮𝓸 合༄.°","2024-10-09 19:32:16+00:00","@enedis_clients cc j’ai plus d’électricité mes voisins non plus on fait comment pitié","19","85","1","Négatif 😡"
"184368999999999997640704","LaurentBauer","Laurent Bauer","2024-10-08 16:15:08+00:00","Suite de ma journée ""formulaire de contact foireux"" : la zone de commentaire limitée à 200 caractères. Dites @ENGIEpartFR on n'est plus en 1970 à compter les octets, hein... Si je saisis un message c'est que ma demande n'est pas simple.","16","236","1","Négatif 😡"
"184325999999999994232832","meihatsume_com","MEI HATSUME {}","2024-10-07 11:45:11+00:00","@ENGIEpartFR est ce que vous réalisez du démarchage dans Nancy cette semaine ?","11","78","1","Négatif 😡"
"184302999999999993970688","vr54110","Cy Ga (vr54110)","2024-10-06 20:52:22+00:00","@ENGIEpartFR Pour pouvoir en profiter faudrait déjà qu'on puisse accéder à notre compte depuis votre site et application qui ne fonctionnent plus depuis mai ( On est plusieurs à attendre que ça refonctionne) Veuillez me dire quand ceci sera réglé ici et pas en privé","20","266","1","Neutre 😐"
"184272999999999989252096","__Kaiden__","Kaiden  #CAILLOTOUT","2024-10-06 00:57:37+00:00","PTDRRRRRRRRRR je change de fournisseur d'électricité et je dois payer 200 BALLES ????? Allez vous faire enculer @ENGIEpartFR !!!\n\nLundi matin ça va vous appelez et croyez moi que je vais pas payer vôtre merde ! 🖕 https://t.co/fEV7AINPIV","0","238","1","Négatif 😡"
"184225000000000001835008","mayottai","Boboalam","2024-10-04 17:21:25+00:00","@ENGIEpartFR je vais porter plainte , toute la journée vous m’avez dit au téléphone que je me suis rétracté et que c’est bon je suis pas engagé chez vous pour m’envoyer à 18hr un mail de bienvenue avec un contrat que j’ai jamais signé, heureusement j’ai enregistré les 2 appels","17","277","1","Négatif 😡"
"184213000000000013369344","kocherchristia4","kocher christian. je ne me vaccinerai pas.","2024-10-04 08:52:29+00:00","@ENGIEpartFR @Eno_kel et après vous avez l'audace de m'envoyer des lettres pour me réclamer 3 euros et des poussières ! ça va faire 3 ans ! en me menaçant pour ainsi dire ! si vous croyez que je vais me laissé faire , et payer ! vous faites fausse route avec moi !","8","264","1","Négatif 😡"
"184210999999999992922112","Eno_kel","Enora Keller","2024-10-04 08:05:59+00:00","ENGIE HOME SERVICE :\nLa pire expérience de toute ma vie avec une entreprise ! \n\nVotre entreprise m’a bloquée le jeudi pendant 5h chez moi, ensuite m’a bloquée mon vendredi en prétendant qu’un mec viendrait le vendredi pour régler ce qui ne va pas ( soit disant une histoire de résistance). Tout le vendredi j’ai attendu chez moi au qu’à où la personne viendrait comme c’était prévu, elle n’est jamais venu. Finalement le vendredi soir le mec m’a appelé pour me dire qu’il n’était pas au courant qu’il devait venir le vendredi, il m’a donné rendez-vous le lundi d’après à 7h30 du matin, soit disant j’allais enfin avoir de l’eau chaude. Il n’a pas réussi à régler le probleme, il est parti en me disant qu’il finirait par me mettre l’eau chaude et qu’il allait me rappeler pour revenir. Il ne m’a pas rappelée de toute la semaine ! Je vais porter plainte contre votre entreprise! Je n’ai jamais vu ça !\n\nMa mère a payé un acompte et je suis à l’eau froide depuis le mois d’août alors que je suis polyhandicapée !\n\n@ENGIEpartFR \n\n#scandale #engie #arnaque #incompetence #chauffeeau #entreprise #attention","8","1111","4","Négatif 😡"
"184210999999999992922112","Eno_kel","Enora Keller","2024-10-04 07:40:59+00:00","@ENGIEpartSAV Ma mère vous a contacté suite à votre message Twitter, et toujours rien !!!","7","89","1","Négatif 😡"
"184209000000000006029312","me_jvlle","M.","2024-10-04 06:32:43+00:00","On a pris une régul de 300 euros sur notre facture @ENGIEpartFR, bon certes… mais j’apprends mtn que notre offre n’étant plus commercialisée, on prend en plus 100 euros d’augmentation/mois avec la nouvelle… 🫠. Et merci le courrier obscur pour t’informer bien sûr.","6","263","2","Neutre 😐"
"184196000000000007340032","SandrineSzelag7","Sandrine Szelagowski","2024-10-03 21:55:05+00:00","@ENGIEpartFR Y a t il des heures creuses","21","40","1","Négatif 😡"
"18418999999999999213568","ronaldimike","ronaldimike","2024-10-03 17:44:47+00:00","@ENGIEpartFR  impossible de vous contacter par mail à chaque fois erreur dans votre formulaire!! possible d'avoir une adresse mail ??? ça commence à me saouler vos arnaques !","17","174","3","Négatif 😡"
"184181999999999998427136","ph1823","ph1823","2024-10-03 12:56:34+00:00","Le mail un peu bugé @ENGIEpartFR et avant on avait un lien pour refusé, visiblement maintenant obligé de téléphoner 😭 https://t.co/NowvOsM207","12","141","1","Neutre 😐"
"184147000000000009699328","Eno_kel","Enora Keller","2024-10-02 13:32:56+00:00","3 jours que l’entreprise est sensée me rappeler et ne m’a pas rappelée. Je n’ai toujours pas d’eau chaude. Je prends des douches glaciales tous les jours. L’entreprise nous fait tourner en bourrique. Ma mère a appelé l’entreprise avec son patient chauffagiste pendant 2h ce matin. Les gens au bout du fil n’y connaissent rien en chaudière. Et ils prétendent qu’ils rappellent et ne rappellent pas. Ils m’ont installée n’importe comment mon ballon d’eau chaude et d’après le patient de ma mère y’a des fils qui sont n’importe comment ! Ma mère a payé un accompte pour l’installation et on est comme des connes. Que faire ? Changer d’entreprise ? Je vous invite à ne jamais faire appel à cette entreprise , ça s’appelle ENGIE. Ils vont avoir des avis Google très négatifs de ma part. On est déjà au mois d’octobre et je ne peux pas avoir d’eau chaude, ça dure depuis le mois d’août cette histoire.\n@ENGIEpartFR @ENGIEgroup \n\nC’est un scandale ! Je suis polyhandicapée et je me retrouve à l’eau froide depuis des semaines.","13","1022","4","Négatif 😡"
"184085000000000013369344","Aeorru18","Aeorru","2024-09-30 20:29:37+00:00","Plus d'eau chaude sur deux bâtiments du nouveau quartier république raccordés au réseau de chaleur... #Nantes Ça revient quand 😬🥶 @ENGIEpartFR ?","20","144","1","Neutre 😐"
"183953000000000006029312","JlucLavieville","Jluc. Lavieville,","2024-09-27 05:06:28+00:00","@ENGIEpartFR @ENERPLAN C’est super d’éduquer les consommateurs mais éduquez vous et répondez aux lettres recommandées que le client vous envoie !?  Le respect du client, vous ne l’avez plus !","5","191","1","Négatif 😡"
"183888999999999989252096","JlucLavieville","Jluc. Lavieville,","2024-09-25 10:39:08+00:00","#engie @ENGIEpartFR cela vous arrive de répondre aux lettres recommandées que vos clients vous envoient? Vous ne respectez plus rien !","10","134","1","Négatif 😡"
"183851000000000003407872","Sayulim_","Sayulim - on blue sky","2024-09-24 09:08:38+00:00","@EDFetMoi Et les clients déjà chez vous ? Ils doivent contacter @ENGIEpartFR ?","9","78","1","Négatif 😡"
"183829000000000013369344","GGCadoudal","Cadoudal","2024-09-23 18:42:44+00:00","je viens de découvrir que @ENGIEpartFR a augmenté ses tarifs de 25 % pendant l’été 😳😳😳 comment des trucs comme ça sont possibles sans que tout explose dans le pays ?? moi mon salaire il prend jamais +25 % contrairement aux billets sncf ou au tarif de gaz « réglementé »","18","269","1","Négatif 😡"
"183723000000000003407872","TiteSvt","Bzzzz!","2024-09-20 20:32:30+00:00","@ENGIEpartFR  Le gaz est coupé dans la copropriété pour cause de ""factures impayées"" alors que celles-ci le sont mais n'ont pas été enregistrées comme tel. Plsrs immeubles dans ce cas. Combien de fois cela va-t-il arriver encore ? On nous annonce ""pas d'eau chaude de w-e"" ?!","20","275","2","Négatif 😡"
"183713000000000001835008","ric4live","EricE","2024-09-20 13:46:31+00:00","@ENGIEpartSAV Bonjour, avez-vous un ligne téléphonique de service à la clientèle à laquelle on peut s'adresser en espagnol ? Merci","13","130","2","Neutre 😐"
"183636999999999996592128","nico_puent","Nico Puent.","2024-09-18 11:53:07+00:00","@ENGIEpartFR Bonjour,\nÇa fait des années que j’ai l’application ENGIE. Je n’ai jamais pu m’y connecter, j’ai tout le temps ce massage d’erreur. Si je passe par internet, aucun soucis.\nC’est que chez moi, ou c’est un problème régulier? https://t.co/9RXkIXRH5P","11","260","3","Négatif 😡"
"183629000000000015466496","phcayron_cayron","DE CAYRON","2024-09-18 06:18:40+00:00","@ENGIEpartFR Impossible de vous joindre par téléphone m herbecq 0668803463","6","74","1","Négatif 😡"
"183569000000000006029312","Dit_Clermont","Ni vu ni connu","2024-09-16 14:47:34+00:00","@ENGIEpartFR Vous m’avez coupé l’électricité alors que je suis insuffisant respiratoire sous oxygène 24/24 avec une machine électrique \nBernard Magault \nNuméro contrat : 511 859 172\nRéf client : 308 539 679","14","209","1","Négatif 😡"
"183567999999999995805696","Dit_Clermont","Ni vu ni connu","2024-09-16 13:56:32+00:00","@ENGIEpartFR Vous m’avez coupé l’électricité alors que je suis insuffisant respiratoire sous oxygène 24/24 avec une machine électrique","13","134","1","Négatif 😡"
"183563000000000011796480","ricardo54060778","ricardo ricardo","2024-09-16 10:53:50+00:00","@ENGIEpartFR    service déplorable   ...  impossible  d'envoyer un mail   .... trés mecontent","10","93","2","Négatif 😡"
"183395000000000005505024","KergoatMickael","kergoat mickael","2024-09-11 19:30:35+00:00","@lavoixdunord @ENGIEpartFR @ENGIEgroup a dû anticiper la hausse je suis passé de 120 à 350€ par mois en 1 été ……","19","112","1","Neutre 😐"
"183392000000000008388608","pharaon_alain","alain🔺🔺🔺👁🌍✨","2024-09-11 17:22:05+00:00","Merci ⁦@ENGIEpartFR⁩ les prix sont https://t.co/OWvHYebaKU bougie proche 300€ D abonnement annuel.soit 30€ par mois 🕯️🕯️🕯️ https://t.co/B42zeQY1AX","17","146","1","Neutre 😐"
"183357999999999996329984","venries","Fabien Venries","2024-09-10 18:49:33+00:00","Pas de problème @ENGIEpartFR les hausses de tarif d’abonnement au gaz. Une augmentation du kWh ok mais vous justifiez comment la hausse d’abonnement ? Moins de conso et une facture qui explose sur les dernières années à qui profite le crime ?","18","242","3","Neutre 😐"
"183307999999999988465664","JeanMoulo1","Keny Ouest🇫🇷🇵🇸🇮🇷","2024-09-09 09:49:36+00:00","@ENGIEpartFR SERVICE CLIENT CATASTROPHIQUE 2 MOIS QUE JE COURS APRES 150€ QUE ENGIE ME DOIS","9","91","2","Négatif 😡"
"183176999999999991349248","Syl20HDY","Syl20","2024-09-05 18:53:28+00:00","Vos télé conseillers c’est pas possible @ENGIEpartFR le mec m’a limite insulté 😳\nIls sont comment les votre @TotalEnergies ?","18","125","1","Négatif 😡"
"183172000000000007340032","pedestresaulion","🦹🏼‍♂️","2024-09-05 15:40:30+00:00","@ENGIEpartFR @60millions mon compteur Linky envoie des informations erronées à Engie, malgré les relances et appels personne de chez Engie ne daigne se déplacer pour consulter les informations de mon compteur. Engie me débite des factures erronées quels sont mes recours ?","15","272","2","Négatif 😡"
"183160999999999995543552","kalzonee","shovely joe","2024-09-05 08:24:40+00:00","Bonjour @ENGIEpartFR, vous m'avez appelé pour préparer mes régulations de facture. Ca fait 3 mois que vous me facturez 167€ alors que mon contrat est à 46€ et que j'avais demandé à passer à 100 pour anticiper la régulation. Une explication logique autre que ""c'est le systeme""?","8","277","2","Négatif 😡"
"183127999999999993708544","Valywmb","Bonioma 📵","2024-09-04 10:33:57+00:00","Depuis ma régule de 2k chez tufi @ENGIEpartFR je préfère tomber malade tout l’hiver qu’allumer","10","94","1","Négatif 😡"
"183106000000000003670016","AznarPierre2","mr wick 🐕 (pierre)","2024-09-03 19:50:12+00:00","Ont verra bien en attendant je paye plus de 80e par mois chez @ENGIEpartFR , et cela ne peu pas continuer....","19","109","1","Neutre 😐"
"183015000000000012845056","PierrOM26","pierrOM⚪️Ⓜ️⚪️Ⓜ️⚪️Ⓜ️","2024-09-01 08:02:01+00:00","@ENGIEpartFR on pourrait dm svp?","8","32","1","Neutre 😐"
"18295000000000000262144","gptournier","Guillaume Tournier","2024-08-30 12:28:43+00:00","@ENGIEpartFR , tjs aussi cata le service client … jamais de réponse , hier des techniciens qui se présentent chez moi pour une inter faite y a 6 mois, et dont j’attend tjs la facture. Un devis de réparation signé en juillet , aucune date à ce jour … la plateforme ne sert à rien","12","278","2","Négatif 😡"
"182924999999999998689280","arthur_pcd_","Arthur","2024-08-29 19:55:49+00:00","@ENGIEpartFR me demande 215€ de régularisation ++++ augmentation des mensualités pour l’année suivante de 20€/mois mais on est où là \nJe vivais à 17*C tout l’hiver à faire mon petit citoyen modèle là","19","200","1","Négatif 😡"
"182916999999999984009216","yKSwN7vsXJ2ym0E","フロリアン saoif","2024-08-29 15:09:06+00:00","@ENGIEpartSAV petit problème engie en voulant recharger ma voiture j'ai été débité 2 fois https://t.co/r8UF8RNjEa","15","113","3","Neutre 😐"
